word,x,y,z
BELIEVE,0.2441173,1.400338,0.6328983
BELIEVE,0.1720712,1.222229,0.6439926
BELIEVE,0.2002206,1.057311,0.655255
BELIEVE,0.03966585,0.8309861,0.6662845
BELIEVE,0.05632457,0.8499893,0.677401
BELIEVE,0.03755912,0.8636251,0.6884665
BELIEVE,-0.02886868,0.7539339,0.6995711
BELIEVE,0.05743894,0.7404549,0.710638
BELIEVE,0.03460616,0.7716372,0.7218619
BELIEVE,0.06300527,0.8366362,0.7330412
BELIEVE,0.08661133,0.7875679,0.7440537
BELIEVE,0.1074995,0.8049701,0.7552441
BELIEVE,0.05584157,0.7510237,0.7661213
BELIEVE,-0.1277352,0.7637216,0.7772059
BELIEVE,-0.1119158,0.7937984,0.7884864
BELIEVE,-0.1088111,0.7683254,0.7994379
BELIEVE,-0.1168015,0.7431623,0.8107066
BELIEVE,-0.1148941,0.7483918,0.8219523
BELIEVE,-0.13489,0.7172844,0.8327376
BELIEVE,-0.1338067,0.7310706,0.8441604
BELIEVE,-0.1331215,0.7447153,0.8552061
BELIEVE,-0.036807,0.7151378,0.8661503
BELIEVE,-0.1541203,0.7558071,0.8772453
BELIEVE,-0.1981651,0.9174405,0.8886129
BELIEVE,-0.3138325,0.9049255,0.899302
BELIEVE,-0.3221302,0.933302,0.9106386
BELIEVE,-0.2960092,0.9449458,0.9217199
BELIEVE,-0.277532,0.9686859,0.9328295
BELIEVE,-0.2648166,0.9528851,0.944013
BELIEVE,-0.3200203,0.9690921,0.9551068
BELIEVE,-0.3090486,0.9781723,0.9660344
BELIEVE,-0.3091757,0.9725946,0.9771562
BELIEVE,-0.2823245,0.9595469,0.9883354
BELIEVE,-0.2458515,0.9280009,0.9993329
BELIEVE,-0.2602872,0.932345,1.010448
BELIEVE,-0.2675097,0.9336785,1.021668
BELIEVE,-0.2588416,0.9487656,1.032702
BELIEVE,-0.2667586,0.9467158,1.043991
BELIEVE,-0.2803195,0.9471458,1.054977
BELIEVE,-0.2944227,0.9542769,1.066129
BELIEVE,-0.2946361,0.9582406,1.077086
BELIEVE,-0.2934547,0.9590101,1.088444
BELIEVE,-0.2830958,0.9581217,1.099348
BELIEVE,-0.2878309,0.9579421,1.110466
BELIEVE,-0.2919559,0.9610404,1.121665
BELIEVE,-0.3125884,0.9398958,1.132688
BELIEVE,-0.2786027,0.9297753,1.143797
BELIEVE,-0.3030918,0.9485145,1.154955
BELIEVE,-0.2582166,0.9092694,1.166042
BELIEVE,-0.2877511,0.9220548,1.177119
BELIEVE,-0.1482101,1.036849,1.188174
BELIEVE,0.1471897,1.338806,1.199368
BELIEVE,0.2541702,1.35043,1.210463
BELIEVE,0.1790397,1.362984,1.22166
BELIEVE,0.2246511,1.399813,1.232454
BELIEVE,0.2093378,1.387924,1.243941
BELIEVE,0.2215831,1.412559,1.254915
BELIEVE,0.241868,1.401636,1.265979
BELIEVE,0.2146999,1.450414,1.276988
BELIEVE,0.2486748,1.512186,1.2882
BELIEVE,0.2581761,1.512227,1.299254
BELIEVE,0.2662536,1.515187,1.310419
BELIEVE,0.2727897,1.509765,1.321601
BELIEVE,0.2759935,1.494888,1.332535
BELIEVE,0.270682,1.486758,1.34373
BELIEVE,0.2607232,1.477499,1.355049
BELIEVE,0.2403151,1.47096,1.365843
BELIEVE,0.2414224,1.47045,1.376928
BELIEVE,0.2472649,1.478828,1.388296
BELIEVE,0.2574412,1.473062,1.39915
BELIEVE,0.2496249,1.456552,1.410404
BELIEVE,0.2496501,1.445714,1.421651
BELIEVE,0.2437754,1.432445,1.43242
BELIEVE,0.239285,1.415762,1.443743
BELIEVE,0.2334841,1.483768,1.458496
BELIEVE,0.2533042,1.451143,1.465662
BELIEVE,0.2493815,1.458301,1.477022
BELIEVE,0.2597676,1.452488,1.488194
BELIEVE,0.2662599,1.457841,1.499252
BELIEVE,0.2558212,1.47715,1.510419
BELIEVE,0.2512848,1.445376,1.521481
BELIEVE,0.2764706,1.431292,1.532509
BELIEVE,0.2490923,1.39111,1.5436
BELIEVE,0.2567403,1.417219,1.554891
BELIEVE,0.270035,1.46216,1.56591
BELIEVE,0.2632001,1.459621,1.577522
BELIEVE,0.2683742,1.449342,1.588466
BELIEVE,0.2632506,1.434244,1.59933
BELIEVE,0.2525195,1.41675,1.610262
BELIEVE,0.2928574,1.466011,1.621614
BELIEVE,0.3004013,1.525535,1.63243
BELIEVE,0.2986188,1.539099,1.643884
BELIEVE,0.2960811,1.54546,1.654916
BELIEVE,0.2976704,1.525213,1.666162
BELIEVE,0.2876543,1.505906,1.676834
BELIEVE,0.2780551,1.497772,1.688332
BELIEVE,0.2757981,1.494139,1.699131
BELIEVE,0.2771377,1.511382,1.710315
BELIEVE,0.2749746,1.505543,1.721508
BELIEVE,0.2712888,1.504054,1.732554
BELIEVE,0.269292,1.504624,1.743553
BELIEVE,0.2615462,1.508259,1.754889
BELIEVE,0.2568556,1.507894,1.765691
BELIEVE,0.2578524,1.506465,1.77687
BELIEVE,0.2582609,1.509469,1.788196
BELIEVE,0.2560305,1.516871,1.799042
BELIEVE,0.2609332,1.516772,1.81023
BELIEVE,0.2603903,1.518601,1.821648
BELIEVE,0.2604995,1.527241,1.832388
BELIEVE,0.2602367,1.525702,1.843906
BELIEVE,0.2573456,1.522828,1.85469
BELIEVE,0.2566288,1.516872,1.865723
BELIEVE,0.2564082,1.509228,1.876958
BELIEVE,0.2575671,1.501016,1.888095
BELIEVE,0.2559712,1.49558,1.899044
BELIEVE,0.257421,1.49192,1.91019
BELIEVE,0.2598877,1.504851,1.92132
BELIEVE,0.628248,1.318574,1.93232
BELIEVE,0.744064,1.281561,1.94347
BELIEVE,0.7718831,1.225061,1.954539
BELIEVE,0.7576256,1.20873,1.965539
BELIEVE,0.7516835,1.222322,1.976875
BELIEVE,0.7447765,1.207993,1.987983
BELIEVE,0.7451329,1.205873,1.998864
BELIEVE,0.7418429,1.204807,2.01005
BELIEVE,0.7597941,1.21339,2.021179
BELIEVE,0.7611754,1.224651,2.032358
BELIEVE,0.7656982,1.21812,2.043448
BELIEVE,0.7649294,1.218603,2.054451
BELIEVE,0.7799704,1.226955,2.065526
BELIEVE,0.7842181,1.229587,2.076825
BELIEVE,0.7867132,1.231086,2.088064
BELIEVE,0.7906501,1.234573,2.098801
BELIEVE,0.7911986,1.240355,2.109964
BELIEVE,0.7933564,1.237675,2.121192
BELIEVE,0.7952819,1.24026,2.132327
BELIEVE,0.7933556,1.240077,2.143531
BELIEVE,0.7935634,1.239415,2.154333
BELIEVE,0.7987847,1.236219,2.165515
BELIEVE,0.8046465,1.240093,2.176772
BELIEVE,0.8128276,1.240695,2.187881
BELIEVE,0.8200208,1.246758,2.198874
BELIEVE,0.8255277,1.247794,2.20997
BELIEVE,0.7991132,1.229441,2.221136
BELIEVE,0.7742335,1.20738,2.232147
BELIEVE,0.7767889,1.205169,2.243454
BELIEVE,0.791074,1.20333,2.254489
BELIEVE,0.7969548,1.204239,2.265449
BELIEVE,0.8073884,1.209687,2.276608
BELIEVE,0.8190522,1.215186,2.287954
BELIEVE,0.8094009,1.212781,2.29868
BELIEVE,0.8098687,1.217436,2.310062
BELIEVE,0.8220286,1.214743,2.321077
BELIEVE,0.8200375,1.207404,2.332104
BELIEVE,0.8326864,1.21116,2.343363
BELIEVE,0.9560692,1.259938,2.354434
BELIEVE,0.9029661,1.241746,2.365388
BELIEVE,0.9243898,1.243443,2.3768
BELIEVE,0.9139054,1.271855,2.387824
BELIEVE,0.9164582,1.267859,2.398612
BELIEVE,0.9052556,1.267434,2.409957
BELIEVE,0.8937395,1.266723,2.421447
BELIEVE,0.8563942,1.288535,2.432098
BELIEVE,0.8722648,1.290877,2.44329
BELIEVE,0.7972236,1.228403,2.454395
BELIEVE,0.4919205,1.089772,2.46536
BELIEVE,0.2303881,1.036833,2.476667
BELIEVE,0.02472347,0.9319315,2.487792
BELIEVE,-0.1863797,0.8464943,2.498869
BELIEVE,-0.1284487,0.8462437,2.509935
BELIEVE,-0.1376777,0.819232,2.520988
BELIEVE,-0.1542475,0.8630553,2.532127
BELIEVE,-0.164632,0.8179092,2.543123
BELIEVE,-0.1504201,0.8089638,2.554425
BELIEVE,-0.1350391,0.8462674,2.565226
BELIEVE,-0.118634,0.8230776,2.576505
BELIEVE,-0.137397,0.7901757,2.587831
BELIEVE,-0.1612999,0.8062136,2.598713
BELIEVE,-0.1644983,0.8039428,2.609799
BELIEVE,-0.1549579,0.7932203,2.621061
BELIEVE,-0.1583014,0.8142479,2.631929
BELIEVE,-0.1501336,0.8359597,2.643092
BELIEVE,-0.15349,0.8260201,2.65427
BELIEVE,-0.1606539,0.8105209,2.66521
BELIEVE,-0.1570811,0.8083392,2.67639
BELIEVE,-0.1772977,0.8027881,2.687568
BELIEVE,-0.1713235,0.7822602,2.698591
BELIEVE,-0.1715791,0.7763985,2.70992
BELIEVE,-0.1716874,0.779235,2.72146
BELIEVE,-0.1753519,0.7833709,2.731932
BELIEVE,-0.1827908,0.7823393,2.742903
BELIEVE,-0.1863686,0.7829369,2.754501
BELIEVE,-0.1909086,0.7837672,2.765364
BELIEVE,-0.1924292,0.7827341,2.776415
BELIEVE,-0.1940609,0.7863923,2.787544
BELIEVE,-0.1940001,0.788484,2.798621
BELIEVE,-0.1964132,0.7876136,2.809891
BELIEVE,-0.195553,0.7877005,2.821194
BELIEVE,-0.198469,0.794549,2.832227
BELIEVE,-0.2006963,0.7961915,2.843469
BELIEVE,-0.1998228,0.7965243,2.854247
BELIEVE,-0.1672003,0.8207935,2.865165
BELIEVE,0.03342253,0.8707516,2.876336
BELIEVE,0.3376256,0.9617949,2.887561
BELIEVE,0.7794502,1.196609,2.898551
BELIEVE,0.8695785,1.166446,2.909742
BELIEVE,0.8781868,1.150836,2.920993
BELIEVE,0.8775773,1.137149,2.931831
BELIEVE,0.7932788,1.080065,2.943068
BELIEVE,0.773315,1.073811,2.954133
BELIEVE,0.7731611,1.074531,2.965276
BELIEVE,0.7909907,1.09633,2.976228
BELIEVE,0.8303529,1.141508,2.987575
BELIEVE,0.842729,1.193542,2.998369
BELIEVE,0.8434163,1.188724,3.009666
BELIEVE,0.8439451,1.18416,3.020853
BELIEVE,0.8406907,1.175382,3.031798
BELIEVE,0.8371406,1.17247,3.042888
BELIEVE,0.8275641,1.168004,3.054233
BELIEVE,0.8063444,1.13304,3.068661
BELIEVE,0.8044192,1.130342,3.076056
BELIEVE,0.8037925,1.131689,3.087706
BELIEVE,0.7990218,1.147033,3.098383
BELIEVE,0.7913213,1.232864,3.1098
BELIEVE,0.7949355,1.242078,3.120957
BELIEVE,0.7967507,1.247499,3.131609
BELIEVE,0.8014835,1.224577,3.142976
BELIEVE,0.7980828,1.202991,3.154598
BELIEVE,0.8020532,1.207675,3.165016
BELIEVE,0.7982901,1.203538,3.176191
BELIEVE,0.7997421,1.201144,3.187418
BELIEVE,0.7966837,1.205034,3.198272
BELIEVE,0.7948371,1.19913,3.209531
BELIEVE,0.7892551,1.202393,3.221502
BELIEVE,0.7870989,1.204773,3.231788
BELIEVE,0.7846868,1.206536,3.242866
BELIEVE,0.7842122,1.210211,3.254444
BELIEVE,0.7864468,1.213697,3.265024
BELIEVE,0.7849742,1.216015,3.276118
BELIEVE,0.7859649,1.213459,3.2874
BELIEVE,0.7852023,1.215018,3.298266
BELIEVE,0.7841403,1.214444,3.30957
BELIEVE,0.7829744,1.21804,3.320512
BELIEVE,0.7913464,1.240502,3.331613
BELIEVE,0.8062611,1.243414,3.342829
BELIEVE,1.00949,0.9700205,3.353916
BELIEVE,1.012462,0.3032245,3.365036
BELIEVE,0.8639668,-0.01186186,3.376162
BELIEVE,0.7741606,-0.1428439,3.387405
BELIEVE,0.7796917,-0.5592926,3.398161
BELIEVE,0.7256476,-0.603446,3.409422
BELIEVE,0.7632052,-0.4958288,3.420736
BELIEVE,0.7734191,-0.6149455,3.43148
BELIEVE,0.7819822,-0.5714688,3.442806
BELIEVE,0.7682377,-0.5375444,3.454031
BELIEVE,0.7742248,-0.3994849,3.464887
BELIEVE,0.8107812,-0.4315723,3.476154
BELIEVE,0.7995368,-0.4098007,3.487244
BELIEVE,0.8092762,-0.4275791,3.49828
BELIEVE,0.8055373,-0.4285155,3.509339
BELIEVE,0.8093028,-0.4236012,3.520479
BELIEVE,0.8066961,-0.4194661,3.531544
BELIEVE,0.8070836,-0.4238863,3.542667
BELIEVE,0.8095872,-0.4158914,3.554044
BELIEVE,0.8106691,-0.4117427,3.564859
BELIEVE,0.8068588,-0.4153358,3.575915
BELIEVE,0.8027904,-0.4174748,3.587179
BELIEVE,0.8015132,-0.4217373,3.59812
BELIEVE,0.7963295,-0.4367467,3.609257
BELIEVE,0.7907968,-0.4314538,3.620629
BELIEVE,0.7963088,-0.4339599,3.631394
BELIEVE,0.7887189,-0.4360765,3.642652
BELIEVE,0.7823113,-0.4385346,3.653868
BELIEVE,0.7749915,-0.4330221,3.664796
BELIEVE,0.770988,-0.4318493,3.676052
BELIEVE,0.7649358,-0.4307451,3.687281
BELIEVE,0.7681629,-0.4192989,3.698215
BELIEVE,0.7706561,-0.4037706,3.709384
BELIEVE,0.7724353,-0.4062645,3.720512
BELIEVE,0,0,3.731381
BELIEVE,0.764465,-0.4020353,3.742821
BELIEVE,0.7695982,-0.4062114,3.753992
BELIEVE,0.7740808,-0.4148479,3.764965
BELIEVE,0.771437,-0.4191761,3.775911
BELIEVE,0.829126,-0.4128331,3.787304
BELIEVE,0.8696347,0.08898941,3.798177
BELIEVE,0.8849357,0.2586437,3.809886
BELIEVE,0.8640983,0.5689983,3.820669
BELIEVE,0.8220327,0.9800171,3.831743
BELIEVE,0.833032,0.9766292,3.842887
BELIEVE,0.8172295,0.9715798,3.853819
BELIEVE,0.8560848,0.9661749,3.865359
BELIEVE,0.8526862,0.9563017,3.876459
BELIEVE,0.8724715,0.9419897,3.887408
BELIEVE,0.9115168,0.985369,3.898435
BELIEVE,0.8786145,0.9762324,3.909926
BELIEVE,0.8650344,0.9950121,3.921065
BELIEVE,0.787051,0.9776769,3.931672
BELIEVE,0.8177389,0.9917073,3.943133
BELIEVE,0.8358703,1.000273,3.953846
BELIEVE,0.8685399,1.01262,3.965142
BELIEVE,0.8982649,1.021183,3.976367
BELIEVE,0.8923641,1.043907,3.987544
BELIEVE,0,0,3.998269
BELIEVE,0.6608477,1.313106,4.009478
BELIEVE,0.5775268,1.351928,4.020679
BELIEVE,0.3018743,1.340961,4.03166
BELIEVE,0.3033674,1.345035,4.042871
BELIEVE,0.3014736,1.343948,4.05407
BELIEVE,0.2156013,1.345275,4.064864
BELIEVE,0.2844026,1.32929,4.075953
BELIEVE,0.3082,1.324068,4.087514
BELIEVE,0.3206949,1.324575,4.098302
BELIEVE,0.3243854,1.347424,4.109284
BELIEVE,0.32965,1.366202,4.120856
BELIEVE,0.3347202,1.372344,4.131454
BELIEVE,0.3366788,1.380211,4.142898
BELIEVE,0.3187498,1.373208,4.154243
BELIEVE,0.2854192,1.368962,4.164858
BELIEVE,0.2751656,1.36315,4.175976
BELIEVE,0.2726382,1.361379,4.187487
BELIEVE,0.4251813,1.26852,4.19838
BELIEVE,0.739953,1.018075,4.209431
BELIEVE,0.9924716,0.7750938,4.220933
BELIEVE,1.103558,0.4734904,4.231429
BELIEVE,0.980233,0.4575633,4.242636
BELIEVE,0.9469655,0.5036867,4.254421
BELIEVE,1.026427,0.4727313,4.264849
BELIEVE,1.020532,0.4708727,4.27583
BELIEVE,1.031332,0.4719433,4.287061
BELIEVE,0.9646088,0.4045928,4.298158
BELIEVE,1.033681,0.460428,4.309302
BELIEVE,1.045156,0.4649042,4.32046
BELIEVE,0.9760641,0.3845289,4.331563
BELIEVE,0.9548588,0.4078029,4.343078
BELIEVE,0.9561434,0.3933895,4.353681
BELIEVE,0.9401294,0.3855823,4.364642
BELIEVE,0.9063475,0.3756241,4.375713
BELIEVE,0.9045984,0.383237,4.386912
BELIEVE,0.9114437,0.3834009,4.397797
BELIEVE,0.9134777,0.3832312,4.409156
BELIEVE,0.9139715,0.3820577,4.420469
BELIEVE,0.9333528,0.3874802,4.431165
BELIEVE,1.038711,0.3453616,4.44268
BELIEVE,1.087353,0.3521555,4.453773
BELIEVE,1.101658,0.3058352,4.464627
BELIEVE,1.086644,0.3192522,4.475662
BELIEVE,1.100834,0.3321869,4.487179
BELIEVE,1.104048,0.3268587,4.497904
BELIEVE,1.092239,0.3020642,4.50912
BELIEVE,1.043097,0.2499334,4.520036
BELIEVE,1.037584,0.2420793,4.531129
BELIEVE,1.057813,0.2539969,4.542347
BELIEVE,1.067147,0.2620344,4.553442
BELIEVE,1.068416,0.2618779,4.564688
BELIEVE,1.067489,0.2607277,4.575665
BELIEVE,1.066398,0.2581418,4.586783
BELIEVE,1.066091,0.25648,4.597588
BELIEVE,1.072171,0.2556331,4.608943
BELIEVE,1.078768,0.2558174,4.620147
BELIEVE,1.083736,0.2467595,4.631046
BELIEVE,1.086259,0.2458632,4.642307
BELIEVE,1.085864,0.2460026,4.653472
BELIEVE,1.079259,0.2444099,4.66441
BELIEVE,1.084199,0.2409724,4.675807
BELIEVE,1.087975,0.2466616,4.690234
BELIEVE,1.089098,0.2450828,4.70146
BELIEVE,1.087186,0.2420182,4.709323
BELIEVE,1.089337,0.2373299,4.720235
BELIEVE,1.071016,0.2061535,4.731049
BELIEVE,1.06535,0.1916652,4.742371
BELIEVE,1.057485,0.1831077,4.753553
BELIEVE,1.052656,0.1774081,4.765042
BELIEVE,1.064,0.1973064,4.775982
BELIEVE,1.121016,0.203754,4.787101
BELIEVE,1.111959,0.2128553,4.798243
BELIEVE,1.092062,0.2019861,4.80888
BELIEVE,1.118274,0.2494929,4.820151
BELIEVE,0.9599268,0.1974996,4.831207
BELIEVE,1.008318,0.285082,4.842919
BELIEVE,0.997757,0.4709603,4.853186
BELIEVE,0.9422796,0.7481908,4.864333
BELIEVE,0.8063745,0.8211662,4.875454
BELIEVE,0.7619038,0.9646109,4.886616
BELIEVE,0.7698445,1.064341,4.897696
BELIEVE,0.771875,1.115102,4.908903
BELIEVE,0.8151668,1.189118,4.919981
BELIEVE,0.8169043,1.190824,4.931022
BELIEVE,0.7762356,1.14579,4.942333
BELIEVE,0.8046658,1.137278,4.953405
BELIEVE,0.8047978,1.118814,4.964883
BELIEVE,0.8479472,1.185198,4.976085
BELIEVE,0.8177063,1.168396,4.987138
BELIEVE,0.7835993,1.152777,4.998175
BELIEVE,0.7625362,1.151963,5.009235
BELIEVE,0.7548724,1.150692,5.020585
BELIEVE,0.7533804,1.14787,5.031411
BELIEVE,0.7509166,1.147311,5.042653
BELIEVE,0.7322649,1.14772,5.05372
BELIEVE,0.7295582,1.148435,5.064709
BELIEVE,0.7275735,1.150056,5.075411
BELIEVE,0.7246168,1.152695,5.086547
BELIEVE,0.7201317,1.153524,5.097526
BELIEVE,0.7181789,1.153162,5.10907
BELIEVE,0.7170625,1.152802,5.120083
BELIEVE,0.7092765,1.146333,5.13098
BELIEVE,0.7091751,1.144487,5.142116
BELIEVE,0.7069309,1.145539,5.153276
BELIEVE,0.7125964,1.146992,5.164103
BELIEVE,0.7131833,1.144995,5.175382
BELIEVE,0.7159736,1.150418,5.186712
BELIEVE,0.7298537,1.156867,5.197325
BELIEVE,0.7245167,1.182852,5.208676
BELIEVE,0.7203094,1.182338,5.219736
BELIEVE,0.7140514,1.177133,5.230724
BELIEVE,0.7067204,1.166728,5.242029
BELIEVE,0.7063352,1.162016,5.253105
BELIEVE,0.7099292,1.165809,5.263984
BELIEVE,0.7213131,1.172875,5.275438
BELIEVE,0.7231339,1.180454,5.286776
BELIEVE,0.7203625,1.183916,5.297314
BELIEVE,0.7153003,1.185949,5.308521
BELIEVE,0.7096823,1.189609,5.320074
BELIEVE,0.7053551,1.164969,5.331027
BELIEVE,0.6999447,1.171521,5.342333
BELIEVE,0.691089,1.175503,5.353293
BELIEVE,0.6849132,1.173986,5.364604
BELIEVE,0.7054099,1.160146,5.375843
BELIEVE,0.7032912,1.16667,5.386882
BELIEVE,0.7005548,1.19526,5.397943
BELIEVE,0.695088,1.200184,5.409141
BELIEVE,0.6990027,1.201091,5.420703
BELIEVE,0.8636005,1.140639,5.431413
BELIEVE,0.8262395,1.039408,5.442812
BELIEVE,0.7765494,1.144857,5.453878
BELIEVE,0.8008807,1.090185,5.464135
BELIEVE,0.7572936,1.060081,5.475338
BELIEVE,0.7879073,1.087592,5.486355
BELIEVE,0.7860252,1.112617,5.497246
BELIEVE,0.8472062,1.235724,5.508668
BELIEVE,0.855523,1.260535,5.52091
BELIEVE,0.8629713,1.254348,5.531549
BELIEVE,0.8710561,1.244151,5.543438
BELIEVE,0.8765135,1.256038,5.553936
BELIEVE,0.8515794,1.236442,5.564013
BELIEVE,0.7787858,1.200748,5.575105
BELIEVE,0.7752547,1.21785,5.586251
BELIEVE,0.789012,1.239118,5.597226
BELIEVE,0.8041925,1.256916,5.60894
BELIEVE,0.8108712,1.270323,5.620614
BELIEVE,0.8199871,1.265811,5.631576
BELIEVE,0.8638366,1.251248,5.642886
BELIEVE,0.8790519,1.207252,5.654075
BELIEVE,0.8440632,1.231903,5.663899
BELIEVE,0.797645,1.274036,5.675077
BELIEVE,0.8162681,1.25985,5.686289
BELIEVE,0.8037822,1.224847,5.697471
BELIEVE,0.7835512,1.231412,5.708552
BELIEVE,0.7621309,1.278789,5.720397
BELIEVE,0.8143182,1.250668,5.731554
BELIEVE,0.8134974,1.256207,5.742762
BELIEVE,0.8385811,1.264163,5.754031
BELIEVE,0.8718858,1.272927,5.763774
BELIEVE,0.8502212,1.290916,5.774953
BELIEVE,0.862133,1.291511,5.786558
BELIEVE,0.8761859,1.267924,5.797276
BELIEVE,0.8299538,1.262473,5.808448
BELIEVE,0.8263311,1.207097,5.820128
BELIEVE,0.8249207,1.223194,5.831414
BELIEVE,0.8494794,1.153085,5.843072
BELIEVE,0.8344221,1.158878,5.853528
BELIEVE,0.833205,1.147402,5.864151
BELIEVE,0.8249376,1.145785,5.875173
BELIEVE,0.8227035,1.149069,5.886095
BELIEVE,0.8192385,1.151625,5.897102
BELIEVE,0.8126733,1.15159,5.908545
BELIEVE,0.8153573,1.149064,5.920194
BELIEVE,0.8271002,1.150611,5.931049
BELIEVE,0.8233227,1.148177,5.942473
BELIEVE,0.8235226,1.147155,5.953453
BELIEVE,0.8229754,1.148406,5.964576
BELIEVE,0.8204843,1.148408,5.976089
BELIEVE,0.8191831,1.149044,5.98707
BELIEVE,0.8506029,1.155643,5.997806
BELIEVE,0.8520222,1.160973,6.009065
BELIEVE,0.8507648,1.159716,6.019435
BELIEVE,0.8476018,1.158642,6.030416
BELIEVE,0.8391764,1.155261,6.041562
BELIEVE,0.8313922,1.153058,6.052627
BELIEVE,0.8128957,1.140964,6.06374
BELIEVE,0.8037182,1.127956,6.074957
BELIEVE,0.8040001,1.129876,6.085989
BELIEVE,0.8088561,1.132767,6.096974
BELIEVE,0.8175541,1.134258,6.108241
BELIEVE,0.816571,1.136347,6.119358
BELIEVE,0.8164083,1.139405,6.130473
BELIEVE,0.8117417,1.138778,6.141608
BELIEVE,0.8105175,1.141296,6.152508
BELIEVE,0.8089109,1.134591,6.164012
BELIEVE,0.8095691,1.13517,6.174955
BELIEVE,0.8122539,1.13766,6.186206
BELIEVE,0.809291,1.137119,6.197022
BELIEVE,0.8485772,1.116307,6.208293
BELIEVE,0.8037397,0.8646248,6.219975
BELIEVE,0.6926399,0.281226,6.230855
BELIEVE,0.5499479,-0.02336086,6.242196
BELIEVE,0.4659988,-0.1906858,6.253242
BELIEVE,0.3772772,-0.5158494,6.263535
BELIEVE,0.3579971,-0.5725337,6.275166
BELIEVE,0.3572947,-0.5414116,6.285939
BELIEVE,0.3522501,-0.6325161,6.297228
BELIEVE,0.3114536,-0.6196569,6.308146
BELIEVE,0.2872398,-0.5678607,6.319178
BELIEVE,0.3307581,-0.5571764,6.334087
BELIEVE,0.3483963,-0.5772297,6.341434
BELIEVE,0.3409594,-0.564418,6.35286
BELIEVE,0.3390332,-0.5817668,6.363772
BELIEVE,0.3313186,-0.5854863,6.374981
BELIEVE,0.3249586,-0.5931697,6.385876
BELIEVE,0.3238007,-0.5955906,6.397093
BELIEVE,0.3219501,-0.5936223,6.408183
BELIEVE,0.318495,-0.5930718,6.41918
BELIEVE,0.3177893,-0.5979084,6.4304
BELIEVE,0.3123609,-0.6028291,6.441189
BELIEVE,0.3063981,-0.6047522,6.452409
BELIEVE,0.3030804,-0.6081061,6.463755
BELIEVE,0.2996219,-0.6123874,6.474747
BELIEVE,0.3062528,-0.6134872,6.486014
BELIEVE,0.3029869,-0.6153792,6.496641
BELIEVE,0.3051962,-0.6132652,6.508053
BELIEVE,0.3042038,-0.6097137,6.51995
BELIEVE,0.3066225,-0.6144427,6.530993
BELIEVE,0.3021501,-0.6120586,6.542065
BELIEVE,0.3330428,-0.5876689,6.552814
BELIEVE,-0.0905022,-0.6306379,6.564348
BELIEVE,-0.2784915,-0.657433,6.575354
BELIEVE,-0.5780751,-0.5897399,6.586421
BELIEVE,-0.6140823,-0.5630783,6.597497
BELIEVE,-0.5742249,-0.6104798,6.608665
BELIEVE,-0.5444241,-0.6775474,6.620213
BELIEVE,-0.4986802,-0.6443331,6.631138
BELIEVE,-0.501122,-0.6541951,6.643024
BELIEVE,-0.504652,-0.6656946,6.653289
BELIEVE,-0.5187798,-0.6519538,6.664505
BELIEVE,-0.5200655,-0.6476271,6.675732
BELIEVE,-0.5197069,-0.6435595,6.687203
BELIEVE,-0.5315614,-0.6457164,6.697721
BELIEVE,-0.5385954,-0.6413632,6.709059
BELIEVE,-0.5202398,-0.5720426,6.720065
BELIEVE,-0.806865,-0.4470973,6.731299
BELIEVE,-0.9855108,-0.4364248,6.742356
BELIEVE,-0.719035,-0.560949,6.753719
BELIEVE,-0.837655,-0.4236193,6.763408
BELIEVE,-0.8463082,-0.495734,6.774605
BELIEVE,-0.8821689,-0.4296011,6.785728
BELIEVE,-0.8183292,-0.4301469,6.797081
BELIEVE,-0.8512512,-0.4397734,6.807964
BELIEVE,-0.8410934,-0.439854,6.820353
BELIEVE,-0.8559995,-0.4543621,6.831103
BELIEVE,-0.8676723,-0.4563185,6.844202
BELIEVE,-0.8804663,-0.4550332,6.853438
BELIEVE,-0.8891015,-0.4588323,6.8625
BELIEVE,-0.8539857,-0.479337,6.873741
BELIEVE,-0.8417637,-0.5081993,6.885095
BELIEVE,-0.8806016,-0.5097805,6.896103
BELIEVE,-0.88867,-0.4865497,6.907173
BELIEVE,-0.8993422,-0.4873463,6.917974
BELIEVE,-0.9098413,-0.4817142,6.929145
BELIEVE,-0.9024141,-0.4893501,6.940465
BELIEVE,-0.9046848,-0.4983166,6.951392
BELIEVE,-0.8956887,-0.499934,6.963396
BELIEVE,-0.9161776,-0.5165379,6.974613
BELIEVE,-0.8888267,-0.4816517,6.98576
BELIEVE,-0.8685505,-0.4836715,6.996491
BELIEVE,-0.9072347,-0.4331085,7.007806
BELIEVE,-0.9072648,-0.4028006,7.018803
BELIEVE,-0.9350985,-0.4133832,7.029886
BELIEVE,-0.898254,-0.3727691,7.041203
BELIEVE,-0.9173715,-0.430927,7.052176
BELIEVE,-0.9358892,-0.4430355,7.063284
BELIEVE,-0.9134578,-0.4274348,7.074585
BELIEVE,-0.9596918,-0.4290539,7.085729
BELIEVE,-0.9322341,-0.4593123,7.096713
BELIEVE,-0.9797183,-0.4607976,7.10793
BELIEVE,-0.968289,-0.4417422,7.119267
BELIEVE,-0.9642017,-0.4441721,7.130292
BELIEVE,-0.9312925,-0.430712,7.142012
BELIEVE,-0.9736083,-0.4009784,7.152351
BELIEVE,-0.9965194,-0.335268,7.162482
